,term_str,vector,x,y,term_id,n,num,stop,stem_porter,stem_snowball,term_rank,term_rank2,p,zipf_k,zipf_k2,zipf_k3,TFIDF_sum_book,TFIDF_sum_recipe,TFIDF_sum_period
1,without,"[-0.0794528   0.05570672  0.03280775 -0.10882351  0.16667731 -0.10259927
  0.2865762  -0.23205252 -0.19899732 -0.43110716 -0.00816018 -0.06830645
 -0.24019094 -0.32905504 -0.06570882 -0.03561697 -0.18701255 -0.07144681
 -0.15182519  0.09049099  0.21138632 -0.19162577  0.2334837   0.02216021
 -0.13771251  0.0668991  -0.12333135  0.01323387  0.02479797 -0.28946632
 -0.30754375 -0.42735696 -0.397101   -0.445468   -0.13808851 -0.47226495
  0.02307614  0.18448277  0.1638188  -0.47307262 -0.07902633 -0.2036371
 -0.23947378 -0.32301253 -0.19503324 -0.6080871   0.2637633   0.1053001
  0.39926738 -0.17230424  0.2621224  -0.07460393 -0.01395615  0.10863508
  0.16254725 -0.27194464  0.05434157  0.04890605  0.1921277  -0.17905423
  0.43924394  0.194433    0.32610434 -0.1478968   0.4536564  -0.25029078
 -0.14222245  0.07230853  0.2035911   0.16761418  0.0547089  -0.52701783
 -0.3705445  -0.31562382  0.02554154  0.15219142  0.20549594  0.2636871
  0.48899272 -0.17485093 -0.3198405   0.18543799  0.02688749 -0.2495668
  0.06954151  0.24323158 -0.18175657  0.19135264  0.1617774  -0.1963041
  0.00554946 -0.12934123 -0.13478161 -0.36711493  0.5708827   0.16388007
 -0.081071    0.10514565 -0.04234974 -0.17771475  0.2062798  -0.00551812
 -0.07650556  0.08284681 -0.46645793  0.15890299 -0.02169285  0.25908366
 -0.29314104 -0.24567129  0.07226063  0.08978345  0.1981165  -0.19045886
 -0.28833672 -0.22374862  0.08729947  0.15256952  0.4981582  -0.09096404
  0.01706234 -0.05832255 -0.00159052 -0.10486352 -0.02180134 -0.3451858
  0.48575646 -0.24121103 -0.03031281 -0.06680872  0.15284869 -0.0697135
 -0.23446162 -0.13485454 -0.18169981 -0.32109457  0.18018508 -0.00145685
 -0.00966865  0.31221616  0.15357691  0.07645956 -0.24329151 -0.19195084
 -0.17057365 -0.25519627  0.14958921  0.30191195 -0.20242128  0.01505649
 -0.19697869  0.44875777 -0.17934169  0.11203803 -0.21333423  0.37699392
  0.3753657  -0.09895149 -0.00393677 -0.12832586 -0.0836985  -0.01386386
  0.18709539 -0.08464269 -0.1885068  -0.31861573 -0.09148446 -0.09297425
  0.05988355  0.24915394  0.33301082 -0.36271602  0.2481813  -0.46386787
  0.3678173   0.29304227  0.19474955 -0.01107885 -0.36716062  0.23370048
 -0.35856408  0.24383901 -0.11980183  0.1988604  -0.20262463 -0.05990575
  0.04076702 -0.18976043 -0.20988789 -0.17653644 -0.20553127 -0.24146892
  0.26037368  0.32576907  0.23381703  0.12146087 -0.03778219  0.3042704
  0.32672614 -0.16254398]",-5.2374864,54.932117,16577,751,0,0,without,without,181,169,0.04473966400571905,135931,126919,7.561003216966518,0.0003023193243388516,3.990442171595672,0.0
13,order,"[ 0.68714213 -0.03567554  0.14328204  0.34583956 -0.28008193  0.17092231
  0.15307084  0.44784755  0.13071747 -0.77671945 -0.18679392 -0.05276916
 -0.43765792 -0.08306724 -0.05214911  0.30061877  0.00154233  0.21347871
 -0.23671643  0.26501432 -0.24941574  0.05057235 -0.06285278  0.19446315
 -0.26687118  0.07347942  0.04268087  0.25460014  0.01925435 -0.15222438
 -0.11167745 -0.29036164  0.08584261 -0.01409307 -0.10142501 -0.6734826
 -0.6331275   0.42265582  0.02632239 -0.72461504 -0.33945304 -0.04786107
 -0.17317578 -0.07246302 -0.18711801 -0.03501946 -0.03895622 -0.11867469
  0.3123704  -0.00326242  0.13672854 -0.25056863 -0.29934344 -0.47259045
  0.19429348 -0.23603463 -0.27725095 -0.09484068 -0.15042222 -0.26208124
  0.37814528 -0.29968932 -0.58274966 -0.06799453  0.31168884 -0.22855957
 -0.46641207  0.28143468 -0.00230468  0.45129973  0.4881291  -0.11503717
  0.18201637  0.61319137 -0.2731662  -0.2376899   0.5966307  -0.18434976
  0.30607775  0.03618427 -0.10918017  0.2752658   0.0968535   0.0992152
  0.59748787  0.34021723 -0.42690647 -0.14971301 -0.09161101  0.01363322
  0.02267199 -0.4501827   0.23626436 -0.45682493  0.1949852   0.1504994
 -0.26543477 -0.18975785  0.64232594 -0.54888326  0.35759193 -0.2791849
  0.114065   -0.01198087  0.05540785 -0.06586624  0.28279936  0.19280188
 -0.15064755 -0.22982442 -0.12503795  0.51223177 -0.40115824  0.20557648
 -0.09895006 -0.25730714  0.16779914 -0.4563378   0.47672305  0.395504
 -0.3626621  -0.00934218  0.6340487   0.5597423   0.01450668 -0.31831476
  0.04693483 -0.24514784  0.2012468  -0.11814664 -0.14177862 -0.25798965
 -0.03803465  0.05755206 -0.49804458  0.4861103   0.16291577 -0.01630444
  0.28681377  0.14895912 -0.17357329 -0.13650176  0.11053692 -0.24053918
 -0.00569946  0.1535784   0.23218502  0.0544005   0.1920077  -0.43838885
 -0.12430014 -0.08403785  0.15276848  0.21408159 -0.25156116  0.32490084
 -0.03877557 -0.30349302 -0.19836688  0.31755656 -0.00995416  0.16305178
  0.2206961  -0.16688827 -0.5634639   0.69474727  0.75057006 -0.23032689
 -0.07621568 -0.15783541  0.5305969   0.27741188 -0.20948993 -0.4624613
 -0.04701233 -0.13144726  0.5168911   0.5546521   0.23741935 -0.307566
 -0.11299265  0.00443664 -0.20649792 -0.21752343 -0.45763412 -0.03247483
 -0.18832757 -0.23613417 -0.2628703   0.15112522 -0.22924963 -0.26925385
  0.49048793  0.1348118  -0.21794978  0.04091918  0.07319347 -0.08294646
 -0.15734148 -0.42853156]",8.646197,46.009586,10626,427,0,0,order,order,308,273,0.02543786488740617,131516,116571,6.944537114261885,0.00039404529153986233,2.4682817524806624,0.0
16,every,"[ 0.12013159  0.22452113  0.70994985 -0.22751816 -0.03639118  0.00515786
 -0.2792357   0.34847498 -0.29516757 -0.65786797 -0.2594206  -0.10684543
 -0.50104094  0.12763941 -0.09560386  0.6250955  -0.0971265   0.23183374
 -0.25784978 -0.07516199  0.06538677 -0.13527074  0.31752494  0.1701277
  0.29068106 -0.1609078  -0.09204139 -0.01840642  0.17484182 -0.09612104
  0.10579222 -0.2448283  -0.01086021 -0.19966337 -0.04135207 -0.3809974
 -0.17776096  0.14267251  0.00493062 -0.02254836 -0.4945303   0.04830784
 -0.06132043  0.11079708 -0.2890006  -0.13514356  0.28916365 -0.19019064
  0.32834584 -0.01663484  0.0532196  -0.05208727 -0.10840459 -0.29148966
  0.2146357   0.04055655 -0.05615783 -0.12007736  0.22756861 -0.15254453
  0.0814383  -0.3273009   0.05656189  0.0239174   0.7283941  -0.22205465
 -0.17635506  0.36173135  0.03299708  0.24217145  0.32419592 -0.44781235
 -0.04776677  0.15145703  0.03068218 -0.00599897  0.01963262  0.02143852
  0.32676518  0.15293252  0.03057421  0.38118637  0.1929499   0.04597504
  0.24851002  0.06616878  0.1330442   0.04822628  0.15746318 -0.0777832
 -0.06566474 -0.09653022  0.1068504  -0.24435873  0.4413408  -0.10421791
 -0.04070715 -0.07830939  0.33997074 -0.4155594   0.14907779  0.0139338
  0.19094238  0.02526377 -0.22205265  0.20364422 -0.03100972  0.12701476
  0.00487843 -0.16678742 -0.04588159 -0.04399504 -0.14066699  0.15858458
 -0.25962204 -0.12371263  0.31905985 -0.41036797  0.685325   -0.00255726
 -0.18447946  0.01144493  0.34719235  0.01619413 -0.18006594 -0.66989446
  0.04115398 -0.19150054 -0.16123103 -0.08887201 -0.1197928  -0.08243235
 -0.296092   -0.04681941 -0.16062005  0.23888524  0.11327643  0.01308917
  0.16949207  0.16002393  0.25865692 -0.06087453 -0.25906792 -0.11868683
 -0.21374609 -0.02337318  0.10001163  0.52204454 -0.18282767 -0.2583853
 -0.20964639 -0.1061654   0.1754669   0.0781718  -0.33183596  0.33936408
  0.27576226 -0.51462716 -0.2749888  -0.15992555 -0.4292558   0.26318267
  0.33831143 -0.26317805 -0.2187967   0.20782197  0.25981867 -0.17183128
 -0.21979593 -0.01786635  0.5773145   0.20061749 -0.07849222 -0.42482787
  0.36094746 -0.00940279  0.6728165   0.49176648 -0.11021764 -0.15007375
 -0.23509327 -0.06586745 -0.5240251  -0.04697804 -0.11148866 -0.07313044
  0.1921554  -0.23524527 -0.5754983   0.20275871 -0.12727834 -0.28595793
  0.16756608  0.22872262 -0.08399245 -0.06884059 -0.18398431  0.42358416
  0.00817301 -0.26877022]",-31.909237,53.30552,5895,500,0,0,everi,everi,260,238,0.02978672703443345,130000,119000,7.089241034195162,0.00043056239556352784,2.4268204710952443,0.0
17,person,"[-6.25567511e-02 -2.23824866e-02  8.50135803e-01 -2.54387289e-01
  6.44174814e-02  2.79426388e-02 -3.35290790e-01  2.56514192e-01
 -1.65715680e-01 -4.56160218e-01 -3.44862491e-01  1.99580848e-01
 -6.10138357e-01  3.26749265e-01 -4.62032668e-02  3.06580245e-01
 -2.63108201e-02  2.11583972e-01 -4.05143827e-01 -2.17684790e-01
  1.13795109e-01 -1.21762790e-01  1.53780401e-01  6.98622540e-02
  1.23649158e-01 -1.19445115e-01 -5.69707118e-02  5.10047078e-02
  2.69446634e-02  8.55302215e-02  1.71155483e-01 -1.47989437e-01
  2.41048679e-01 -6.55503273e-02 -6.61717206e-02 -2.50701219e-01
 -8.37275833e-02  1.06741369e-01 -2.01099426e-01 -6.93259165e-02
 -2.24128768e-01 -7.42102787e-02  1.82763562e-01 -7.43990019e-02
 -2.29571328e-01 -9.14926827e-02  2.76578158e-01 -1.58161119e-01
  2.32179254e-01 -1.16199004e-02 -1.86170086e-01  1.84506118e-01
 -1.10003628e-01 -7.41135851e-02 -1.88724324e-01  3.76743451e-03
  2.02859595e-01 -6.24560341e-02  3.70478421e-01 -1.01287618e-01
 -8.81175771e-02 -2.03149647e-01  1.86862022e-01  2.08961210e-04
  4.60271776e-01 -2.45731816e-01 -1.49133399e-01  3.53581369e-01
  2.76701059e-02  3.98341566e-01  3.38169217e-01 -3.77016813e-01
  1.31383926e-01  3.11599791e-01 -1.44430501e-02 -2.12805822e-01
  3.94852199e-02  8.58569667e-02  1.12236543e-02  2.39456281e-01
 -2.17017546e-01  3.02877516e-01  4.01980400e-01 -5.12192473e-02
  9.88803953e-02  9.39607546e-02  7.11018518e-02  3.56108636e-01
  1.00886099e-01 -2.95302331e-01  9.42467973e-02  1.75528955e-02
 -7.55063519e-02 -2.71370053e-01  8.63417313e-02 -1.50323555e-01
 -5.12872338e-02 -4.46306579e-02  4.31314528e-01 -4.37445998e-01
  6.18055975e-03 -2.27463663e-01 -1.75488908e-02 -8.54911506e-02
 -1.89957067e-01  1.05417088e-01  1.77532807e-01 -4.50189412e-02
  1.05147824e-01 -1.49567658e-02 -5.31934835e-02 -1.62968621e-01
 -1.25829205e-01  1.30698994e-01 -5.07446170e-01 -2.22081468e-01
  2.45482653e-01 -2.87239730e-01  6.92990899e-01  1.05123617e-01
 -1.85098320e-01 -1.20231338e-01  4.17797267e-01  6.61717653e-02
  8.53315555e-03 -6.32274091e-01  1.92991152e-01 -8.38135928e-02
 -2.90719748e-01 -1.36607111e-01  4.93522808e-02 -2.07053740e-02
  7.69630969e-02  1.14657998e-01  7.19924942e-02  1.70382127e-01
  2.99377572e-02  4.17983308e-02  8.83343592e-02  2.04087555e-01
  3.07317264e-02 -5.28905205e-02 -1.78313524e-01  4.63211872e-02
  3.04080248e-02 -9.80010778e-02  6.23786065e-04  4.30354476e-01
  6.35663047e-02 -3.30978245e-01 -2.05709726e-01 -3.21857026e-03
 -5.82374595e-02  6.05881475e-02 -2.12243587e-01  2.31165111e-01
 -8.87977183e-02 -2.88807541e-01 -6.45246357e-02 -2.70679981e-01
 -2.26398781e-01  2.37504423e-01  3.02778959e-01 -2.25135028e-01
 -3.05805355e-01 -6.37120232e-02  2.68517613e-01 -2.97177404e-01
 -4.00037587e-01  3.55142295e-01  4.17001694e-01  3.73958439e-01
 -2.20840633e-01 -1.76900551e-01  5.11512876e-01 -1.18860655e-01
  5.40822685e-01  4.25597340e-01 -2.12830715e-02 -1.16719298e-01
 -2.32687935e-01  5.08379191e-02 -4.73334253e-01 -1.12393804e-01
 -3.28888595e-01  2.02286262e-02  1.77596182e-01  5.13286963e-02
 -5.94931722e-01  1.42046809e-01 -7.72364438e-02 -5.78183472e-01
  3.74061652e-02  3.55158359e-01 -2.06281602e-01 -1.85825273e-01
 -2.83337831e-01  1.39496297e-01 -1.78795382e-02 -3.49652082e-01]",-38.45302,49.859104,11228,219,0,0,person,person,573,419,0.013046586441081854,125487,91761,5.466519718813297,0.0005988285239147776,1.474331850336835,0.0
18,must,"[ 0.05815219  1.4164094  -0.12583297 -0.3448889   0.20099394 -0.21014406
 -0.8292189   0.9920908  -1.1648288  -1.9700854  -1.6997375  -1.0561968
 -0.6988703   0.24355291  0.3181502   0.7471357  -0.5250664   0.47363582
 -0.48318675  1.0236033   0.1362264   0.22692238  0.05999409  0.7311762
 -0.53061026  1.17541     0.42524284 -0.38412246 -0.12736857 -0.7895065
 -0.38803297 -0.5836831  -0.90783    -0.6338569  -0.45804438 -0.6631989
 -0.6299463   0.74812347  0.07686245 -0.48369738  0.11238363  0.19457287
 -0.17585891  0.26504686 -0.2026777  -0.13130938  0.97002226  0.40511444
  0.45745075 -0.66595584  0.48509264 -0.42987278 -0.46196193 -0.4574217
  0.78434086 -0.88233286 -0.39448178  0.3560651   0.47548538 -0.26585764
  0.68638533 -0.51384866 -0.06114016 -0.39520454  1.6852722   0.1204157
 -0.22450368  0.39269662  1.0210584  -0.26544097  0.9952844  -0.24615858
 -0.5366195  -0.03714599 -0.0354367   0.32420787  0.52283406 -0.44511846
  0.59143573  0.02626973 -0.10759344  1.0069218  -0.3127578  -0.72440434
  0.53216624  0.4637887  -0.03341344 -0.13627821  0.59988886  0.8678683
 -0.3811569   0.21022666  0.13989593  0.09164453  1.5313982   0.68145657
  0.12465913 -0.4384165   0.01311117  0.1529623   0.85250807  0.38889462
 -0.39539102 -0.25665575 -0.2945216  -0.24439105  0.10974749  0.3442592
 -0.12873134 -0.09591411  0.18126465  0.8198292  -0.2834101   0.14994702
  0.2032987  -0.27325383  0.69129884 -0.5279617   0.01123946  0.37175068
  0.30440563 -0.02652686  0.65646243  0.30658194 -0.53139037 -0.75860655
 -0.5701135  -0.81518847  0.14507982 -0.16362105 -0.22789472 -0.293716
 -0.6232453  -0.9983847  -1.1441057  -0.06705315  0.90995866 -0.8536159
  0.65848213  0.9512697   0.8835636  -0.4792687  -0.89792836 -1.1586472
 -0.54782593  0.2968375   0.83245116  0.06064716 -0.9222178  -0.51521593
 -0.31452033 -0.70881647  0.07819878  0.46696374 -0.02321698  0.7160417
  0.89681023 -0.6223998  -0.05346999 -0.32121113 -0.31900576  1.3381201
  0.48089927 -0.46385533 -0.51240104  0.10442779  0.21734111 -0.10534596
  0.86556304  0.05721239  0.53757393 -0.11704814 -1.0150148  -0.67356014
  0.70135915  0.32417783  0.8574422  -0.57294077 -0.69641006 -0.1484369
 -0.18072838 -0.11442247  0.05444267 -0.20462544 -0.44832584 -1.0626577
 -0.4115047  -0.15499657 -0.09653575  0.26342627 -0.24769987  1.0728223
  0.7509875   0.2103712   0.20791525  0.4199491  -0.10520142  0.2719588
  0.25141063  0.08747593]",-16.563707,70.872,10095,1292,0,0,must,must,104,102,0.07696890265697605,134368,131784,7.850828071011555,0.0005384204697221238,5.062637096204077,0.0
19,eat,"[-5.13526350e-02  2.95727588e-02  1.41698346e-01 -6.70812503e-02
 -8.02850798e-02  3.87851298e-02 -1.89176444e-02  2.22795799e-01
  1.35735527e-01 -3.26932102e-01 -3.95365655e-02 -7.95237273e-02
 -3.34940255e-01  1.00317948e-01 -3.42397839e-01  1.76763609e-01
 -2.28059515e-01 -1.36779502e-01 -3.12802792e-01 -4.21411060e-02
  3.30288708e-02 -1.55138761e-01  8.32158104e-02  9.88465175e-02
 -4.90512000e-03  1.30856885e-02  1.09924994e-01 -1.56233117e-01
  2.10147023e-01 -7.04409480e-02  6.81348220e-02 -1.93618745e-01
  2.68510580e-01 -1.97433084e-01 -2.44017709e-02 -5.92993081e-01
 -1.41051397e-01  2.93855458e-01 -1.91222802e-01 -4.91331905e-01
 -2.18284145e-01  9.59740505e-02 -2.07645461e-01  1.87619478e-02
 -1.12764932e-01 -5.85293733e-02  1.20132893e-01 -1.67603284e-01
  2.07711369e-01  9.89215299e-02  9.66785327e-02  6.83500394e-02
 -1.74557224e-01 -1.15291864e-01 -1.10353060e-01 -1.59788594e-01
 -1.03147119e-01  9.01558623e-02  1.00473054e-01  5.00283055e-02
  1.23434938e-01 -1.54014953e-04 -1.16300724e-01  1.07937142e-01
  6.07817769e-01 -1.46442801e-01 -1.64584652e-01  2.20175192e-01
  2.79761385e-02  1.46919623e-01  2.16199577e-01 -4.57742214e-01
  1.31604578e-02  2.35726878e-01 -9.91831571e-02 -1.83404461e-01
  1.07752301e-01 -8.02822113e-02  1.02929294e-01  1.53075591e-01
 -2.19159245e-01  3.37528169e-01  3.87388974e-01 -2.11315170e-01
  2.17577249e-01  4.02811170e-01 -1.29075080e-01  2.67651767e-01
  6.02228642e-02  3.36955003e-02  2.56700218e-01 -1.60414409e-02
 -1.86062321e-01 -2.17949346e-01  2.76326299e-01 -2.10485354e-01
 -2.17342362e-01  3.81600764e-03  2.38468796e-01 -3.65919441e-01
 -6.65684864e-02 -1.04089856e-01 -2.92504784e-02 -1.32986546e-01
 -1.46505982e-01  2.78264493e-01  3.47112536e-01  4.51897783e-03
 -2.27868766e-01 -1.29020298e-02  3.99916470e-02 -9.97544229e-02
 -1.56021595e-01  4.45514955e-02 -3.44379574e-01 -1.95335060e-01
  8.27939361e-02 -1.87306464e-01  5.29099643e-01  1.20172925e-01
 -2.55928561e-02  6.71975687e-02  1.07081272e-01  1.98507220e-01
 -1.82705512e-03 -3.71043086e-01  2.53969640e-01 -2.65420079e-01
 -1.95492402e-01  6.27505705e-02 -7.12803472e-03  2.90290508e-02
  1.47459703e-02  5.86767308e-02  6.48520067e-02  2.29344279e-01
  2.12449670e-01 -1.93247125e-01  4.21762243e-02  1.09342389e-01
  2.99558789e-01 -1.99026138e-01 -1.07937559e-01  8.03416446e-02
 -7.38038793e-02 -1.96858227e-01  1.68660283e-01  5.03178418e-01
 -8.00176151e-03 -3.78995359e-01 -2.49217182e-01  1.29802331e-01
  9.69621167e-02  1.60996810e-01 -2.54882216e-01  7.04137832e-02
  1.02725103e-01 -3.19633216e-01  6.18612729e-02 -1.58703461e-01
 -1.57302648e-01  2.18535811e-01  2.14399815e-01 -4.34391946e-02
 -3.07909667e-01 -1.19491935e-01  3.55840981e-01 -1.08723350e-01
  1.26266599e-01  5.51564582e-02  3.47364664e-01  5.12510017e-02
  9.76009741e-02 -1.88360959e-01  1.96414158e-01 -2.86757678e-01
  5.74126124e-01  3.24259490e-01 -1.37389109e-01 -9.24539119e-02
 -3.21242660e-01 -2.65313089e-01 -2.78329700e-01 -8.05939287e-02
 -1.65074334e-01  1.29747763e-01  1.24659896e-01 -4.85799983e-02
 -5.54773211e-01  2.47319773e-01 -8.88272747e-02 -5.14029443e-01
  3.14279526e-01  2.67004430e-01 -8.20604339e-02  6.99401051e-02
 -2.26261318e-01  5.10337315e-02 -7.37460032e-02 -4.65606183e-01]",-28.32121,54.626846,5460,247,0,0,eat,eat,524,393,0.014714643155010127,129428,97071,5.7828547599189815,0.0004664127452786042,1.3870713002943449,0.0
21,eating,"[ 0.00649578  0.10311041  0.15022215 -0.1008057   0.05172947 -0.05328032
 -0.11578336  0.07504106 -0.08274627 -0.23132116 -0.18191311 -0.09059258
 -0.20369048  0.08945639 -0.03030758  0.0971387   0.04732015 -0.0025007
 -0.10085112  0.03830492 -0.07509541 -0.03795874  0.02636069  0.12609865
  0.11258982 -0.03860991  0.0536529  -0.01994945  0.09717389 -0.11219105
  0.09143755 -0.08995417  0.08965097 -0.1243507  -0.02809706 -0.25176454
 -0.06937958  0.28118727 -0.01948104 -0.2571793  -0.09117251  0.01093916
 -0.05118144 -0.05423258 -0.03249108 -0.10666342 -0.03386668 -0.01999499
  0.12610209  0.0726577   0.05168221 -0.05129909 -0.0699966  -0.05056843
 -0.05259915 -0.12141146 -0.01080028  0.02506761 -0.01597429 -0.01337207
  0.05869833 -0.00843993 -0.11929473  0.0538856   0.23949172 -0.00430058
 -0.01230386  0.0489478   0.08181169  0.04080997  0.00468613 -0.11611775
  0.05761713  0.07792194 -0.01769973 -0.09808125  0.08570609  0.00956552
  0.0211614   0.09801285 -0.0701132   0.1297242   0.13671093 -0.12421566
  0.07373015  0.17952085 -0.06037108  0.10668898  0.0457726  -0.05495471
  0.07227447 -0.04068128 -0.11902009 -0.11075338  0.06840197 -0.00183676
 -0.02774649 -0.0276734   0.09115888 -0.2245102   0.09076329 -0.05074278
  0.00923896 -0.10366454 -0.12285412  0.14158767  0.0531914  -0.06300108
 -0.02811764 -0.0094288  -0.00770881 -0.03255255 -0.04441853  0.01894922
 -0.12977788 -0.07744063  0.04575741 -0.11967802  0.21087167  0.01338895
 -0.01808375 -0.01400968  0.08262891  0.0664603   0.00217636 -0.1935034
  0.15651995 -0.119226   -0.09678021 -0.0063051  -0.00383856  0.03505705
  0.00364242 -0.03653305 -0.08228921  0.0022183   0.03636662 -0.03794727
  0.06434976 -0.0209166   0.05980901 -0.08368527 -0.03145547  0.0081092
 -0.04958697 -0.13050789 -0.04001599  0.17700635 -0.00632161 -0.10356659
 -0.09976172  0.07643799  0.01735911  0.11545856 -0.10457218  0.0823213
  0.09107286 -0.09086301  0.02110775 -0.04285244 -0.05246843  0.11421361
  0.1001871  -0.10160396 -0.22555561 -0.02627159  0.08849428 -0.04054702
 -0.03619463 -0.02860001  0.16472179  0.04297474  0.09190039 -0.09536445
  0.13229732 -0.08708099  0.250525    0.14372206  0.00040288 -0.06212274
 -0.10376949 -0.10847689 -0.11626516 -0.05191597 -0.07577275  0.00815688
  0.05370155 -0.05462148 -0.22877404 -0.0156707  -0.06184216 -0.16039672
  0.08174786  0.0491427  -0.06960324  0.0023119  -0.03923056  0.14411542
  0.03189216 -0.09137779]",-28.35352,21.373974,5466,101,0,0,eat,eat,1078,531,0.006016918860955558,108878,53631,3.1949839151674015,0.0002308254830275816,0.5795070096740591,0.0
22,simply,"[ 0.02533355  0.14854358  0.1647916  -0.11599946  0.0940716  -0.03785166
 -0.14573696  0.01920765 -0.14306974 -0.22878127 -0.17702341 -0.08370705
 -0.19292913  0.04203898  0.00609787 -0.01554304  0.06768755  0.07046951
 -0.07807372  0.05111044 -0.01791675 -0.00138608  0.00701525  0.1173609
  0.08007812 -0.03110879  0.02358974  0.02151363  0.0917986  -0.16737229
 -0.00393102 -0.16591999 -0.02263081 -0.16659923 -0.10589387 -0.27537152
 -0.10438444  0.2717494   0.03345587 -0.25578564 -0.07801342 -0.02040587
 -0.06146522 -0.10828019 -0.05809651 -0.16788664  0.00522789 -0.00362561
  0.15133771  0.08272196  0.08951586 -0.09425297 -0.03488106 -0.04441544
 -0.02433955 -0.16273017  0.01895617  0.04698344 -0.07573634 -0.02742922
  0.08937044  0.07651488 -0.12090305  0.05173876  0.27104488 -0.01742228
 -0.03735028  0.04563516  0.12439187  0.03544998 -0.00621997 -0.08566149
 -0.00865117  0.0398037  -0.07036424 -0.09448794  0.16176634  0.07428557
  0.06194938  0.03545079 -0.0938357   0.1461132   0.10874216 -0.2460133
  0.06654351  0.21589658 -0.11069274  0.14872561  0.05346991 -0.14304355
  0.07995907 -0.03920342 -0.17164037 -0.10209259  0.12136739  0.07757401
  0.00625271 -0.00486946  0.0585965  -0.27353886  0.17418195 -0.03181515
  0.0360412  -0.12681805 -0.21605495  0.16949347  0.02979362 -0.04938966
  0.01944939 -0.10527572  0.02825893 -0.02331689 -0.00799602 -0.02971
 -0.17819309 -0.060452    0.03928458 -0.10362054  0.2950457  -0.02247996
 -0.01863012 -0.03682292  0.09063441  0.01260025  0.02075031 -0.219624
  0.2321318  -0.17549074 -0.10730335 -0.02268841  0.01117984  0.04927313
 -0.07131894 -0.03930333 -0.20591892 -0.05447076  0.05376276  0.00337835
  0.09246775  0.00601934  0.07785447 -0.08952832 -0.02597122 -0.02837722
 -0.1317159  -0.18770924 -0.03148773  0.1970197  -0.00626907 -0.08402708
 -0.16022311  0.12617695 -0.03627772  0.17112039 -0.12590925  0.12483009
  0.18788162 -0.08230314  0.09505814 -0.10392503 -0.048999    0.13221899
  0.09522639 -0.1332858  -0.31999424 -0.14611806  0.0819278  -0.02493322
 -0.03898152  0.02942477  0.20418169  0.02467434  0.03535722 -0.1129989
  0.19270045 -0.05358993  0.26379195  0.13319787 -0.00845299 -0.04643113
 -0.13952632 -0.04715498 -0.1507678  -0.0249843  -0.1382914  -0.06025698
  0.09901709 -0.03017618 -0.23046686 -0.08957261 -0.04080544 -0.23452482
  0.09202962  0.05925921 -0.04308873 -0.02837017 -0.05296287  0.21179034
  0.10625235 -0.13740383]",-20.956638,23.579702,13766,111,0,0,simpli,simpli,996,521,0.006612653401644227,110556,57831,3.445192422256642,0.00041758796810988135,0.7420659608124722,0.0
